,prism_tmax_mean_gs,prism_tmax_max_gs,prism_tmin_mean_gs,prism_tmin_min_gs,Precip_growseason_mm,GDD_Accumulated,prism_kdd30_gs,Tmax_Days_Above_35,prism_heat_exceedance_total_gs,nldas_et0_total_gs,nldas_rs_mean_gs,nldas_humidity_mean_gs,nldas_vpd_mean_gs,nldas_wind_mean_gs,spi1_prism_mean_gs,spi1_prism_min_gs,spi3_prism_mean_gs,spi3_prism_min_gs,spi6_prism_mean_gs,spi6_prism_min_gs,spi12_prism_mean_gs,spi12_prism_min_gs,SPEI_30_mean,SPEI_30_min,spei30_prism_nldas_max_gs,spei30_prism_nldas_drought_days_gs,spei90_prism_nldas_mean_gs,spei90_prism_nldas_min_gs,cdhw_count_gs,CDHW_Event_Count,cdhw_max_duration_gs,cdhw_max_severity_gs,CDHW_Severity_Score,pheno_veg_days,pheno_silk_days,prism_tmax_mean_veg,prism_tmax_days_gt35_veg,prism_ppt_total_veg,nldas_et0_total_veg,nldas_vpd_mean_veg,spi1_prism_min_veg,spei30_prism_nldas_mean_veg,spei30_prism_nldas_min_veg,cdhw_count_veg,cdhw_total_days_veg,CDHW_Severity_vegetative,prism_tmax_mean_silk,prism_tmax_days_gt35_silk,prism_ppt_total_silk,nldas_et0_total_silk,nldas_vpd_mean_silk,spi1_prism_min_silk,spei30_prism_nldas_mean_silk,spei30_prism_nldas_min_silk,cdhw_count_silk,cdhw_total_days_silk,CDHW_Severity_silking,prism_tmax_mean_grain,prism_tmax_days_gt35_grain,prism_ppt_total_grain,nldas_et0_total_grain,nldas_vpd_mean_grain,spi1_prism_min_grain,spei30_prism_nldas_mean_grain,spei30_prism_nldas_min_grain,cdhw_count_grain,cdhw_total_days_grain,CDHW_Severity_grainfill,noaa_hail_count_gs,noaa_thunderstorm_wind_count_gs,noaa_tornado_count_gs,noaa_max_hail_size_gs,soil_awc,soil_bulk_density,soil_clay,soil_silt,soil_organic_carbon,elevation_mean_m,elevation_std_m,slope_mean,nlcd_cropland_frac,nlcd_pasture_hay_frac,nlcd_forest_frac,nlcd_grass_shrub_frac,nlcd_developed_frac,nlcd_water_wetland_frac,CDHW_Flag,CDHW_Veg_Severity,CDHW_Silking_Severity,CDHW_GrainFill_Severity,Fourier_sin_P1_0,Fourier_cos_P1_0,Fourier_sin_P3_0,Fourier_cos_P3_0,Fourier_sin_P5_0,Fourier_cos_P5_0,Fourier_sin_P7_0,Fourier_cos_P7_0,Fourier_sin_P11_0,Fourier_cos_P11_0,Fourier_sin_P19_0,Fourier_cos_P19_0,Inter_SPEI_Tmax,Inter_Heat_Precip,Inter_CDHW_GDD
SPEI_30_min,-0.25437118742557874,-0.25351089793231396,-0.08485865727801387,-0.036787190865479553,0.4314241977737547,-0.18201591141051313,-0.2624284068568817,-0.26923854023533544,-0.27507719378428425,-0.5124498206272046,-0.3864727928578099,0.13493429731267595,-0.5350465808765658,-0.06055812308347959,0.5530476821205861,0.7020358981788807,0.4740057835112951,0.5285795869298942,0.43089791857127574,0.4312596452597559,0.3089620409680312,0.32165707182713543,0.6925755073116311,1.0,0.33253284404637895,-0.8082823504867296,0.6059062946756544,0.6890815145721302,-0.40058687325898007,-0.39764461880312424,-0.39096485559591704,-0.3980176057407224,-0.40025149084646455,0.2246339976867186,0.15920710699454801,-0.29357623740077166,-0.12872865026284463,0.37399818524558254,-0.10122202757985528,-0.4096941040850174,0.45418242637528405,0.47698019560375204,0.6063675763855673,-0.22316634185457554,-0.22401037890216505,-0.22427664852664775,-0.22399920731058134,-0.24471483398806948,0.24364695987884472,-0.33747084565336205,-0.4724007657322492,0.3094939552635975,0.3972729229666045,0.503958749683786,-0.3468439630102736,-0.3465116709687011,-0.34960909718796473,-0.18811734269136227,-0.22775746718613327,0.11236711112051993,-0.3163558804247784,-0.4799205501656132,0.4764122592605655,0.5497405872393798,0.683365968193886,-0.2696487951919691,-0.26861333080802235,-0.2696737958487281,0.027152635615863063,-0.01873865284129326,0.057349776796608555,0.028061160380673546,0.03449241379395993,0.026994433229456122,0.05891348166645229,-0.04195498657663028,-0.04012546790173142,0.035991210849370105,-0.043425613651682425,-0.03178006293945813,0.0744431502763017,-0.02961978571337944,-0.07890462154422653,-0.023135287167888118,-0.02952736600660543,0.023960315956243313,-0.3737345590466979,-0.22427664852664775,-0.34960909718796473,-0.2696737958487281,,,-0.07267336823517177,-0.07322850278450026,-0.03516593483762258,0.051226610121878895,-0.11309909114191836,0.005881676901979235,-0.12245858247472298,0.1628000549401767,-0.014902362409480613,-0.03241066676168844,0.9846343873962695,-0.23482446391207962,-0.3491001479672596
spei30_prism_nldas_max_gs,-0.13416346529354642,-0.2866986735143112,0.04683306087093096,0.03865262071927941,0.6414737842902397,-0.05234375394477002,-0.2221281390660619,-0.2791801043044729,-0.28955904186829795,-0.30173704658786904,-0.12617148859144128,0.20626637337816822,-0.3702518195927844,-0.04615652312104757,0.6542659842023149,0.25167205609418053,0.6876480153296612,0.3709139822730027,0.6457765290995112,0.4377629892786828,0.46364985058028985,0.4080294187573103,0.664823335447796,0.33253284404637895,1.0,-0.4071550750238153,0.6892811623029949,0.38096679882364587,-0.322214246649974,-0.31960590435135694,-0.3133710902442929,-0.3181722079899812,-0.31985953393106253,0.0816847532547892,0.07810976864102416,-0.1767666845716557,-0.12130050081598008,0.4845145047712136,-0.12386170732932919,-0.27055352338972194,0.27934079712833987,0.4888897826966153,0.30167718266891563,-0.19488329758626907,-0.19638760306368822,-0.19639057015168712,-0.1722882138938861,-0.2657741997848954,0.37543484851685005,-0.24642297776119426,-0.3539498188336628,0.26585575734268174,0.4773554650804411,0.32982346475467156,-0.2989841331349505,-0.29817009275301537,-0.29987138523900586,-0.04605305213602553,-0.1629452028535229,0.15681789673826826,-0.16960827480982368,-0.3430455046583959,0.16216524624142564,0.41003771089269425,0.29630145902158395,-0.19676131085741688,-0.19636507763197944,-0.197293439221562,0.060642757147068446,0.09911273619415766,0.06820383297841073,0.04796278276576721,-0.04562806850352583,-0.01838672442908501,-0.04126907381660454,-0.008505666253621771,0.04356977380020593,-0.019107781402174073,-0.00015535283346813727,-0.027942460050583012,-0.011437898144010885,-0.026608607145057507,0.010866496508286303,-0.023249110768654775,0.02568105110526036,0.009113343358692651,-0.29680942352007905,-0.19639057015168712,-0.29987138523900586,-0.197293439221562,,,0.07857411817435987,-0.09356843700218004,-0.03425778459892042,0.018629447191107953,0.026829569685442867,-0.00964420062081779,-0.07455860106547421,0.1542433802815752,-0.07808481372395273,-0.074369279919547,0.36236347936690944,-0.22859973848214535,-0.299821254660776
spei30_prism_nldas_drought_days_gs,0.22598182475631334,0.3333120181983857,0.0074835145108560226,-0.04273606692975203,-0.6294662627228412,0.13271168361646324,0.29735001368165515,0.33883830822949346,0.34990478801240693,0.5652216606749161,0.33665308581224423,-0.24822377409334492,0.6257890312572116,0.09973915990703681,-0.741323522524848,-0.6415751088013664,-0.6553329294262912,-0.6867056433655572,-0.5838637796771909,-0.5681476606046316,-0.43775790629645106,-0.4531690101615014,-0.8543312436947863,-0.8082823504867296,-0.4071550750238153,1.0,-0.7653677065364434,-0.7849595025021839,0.5419776169496971,0.5376990604675986,0.5292767823588532,0.5360160762245495,0.5386401368451899,-0.1818126856860856,-0.11485137057821398,0.28089746599441606,0.1834242514335656,-0.5328252582778564,0.19550792804674766,0.5069796828878174,-0.50894548644814,-0.6061645130762681,-0.6189945322887163,0.3184092080677842,0.3192420385813352,0.31971882538568125,0.21726514266247723,0.3070638919193526,-0.34125671648900846,0.4432607918889405,0.5650898487722325,-0.4419051820108653,-0.5499458564071911,-0.6215302532068071,0.46730272637088544,0.46637444317865967,0.467597322721037,0.148587221616981,0.25474589368654676,-0.17873161670568768,0.2828242650943071,0.5103042313301539,-0.4223389344439659,-0.607515619544041,-0.629134259883038,0.338150451148043,0.3371724496416328,0.33824812307128643,-0.026412556118065787,-0.026628938709965574,-0.06593942402946784,-0.02339365306885901,-0.028176233581692918,-0.03348580467292733,-0.01484622180435939,-0.023565356472003435,0.03410583418121,0.02795009543892394,0.018455031444401908,-0.002200060066715417,-0.02220823119590708,0.008613093095616869,0.01384528700101476,0.014701035670095274,-0.004987707779838905,0.005428007867002819,0.5128706697377362,0.31971882538568125,0.467597322721037,0.33824812307128643,,,0.006394810130610849,0.11161262277528616,0.05070362411023698,-0.12427237034920528,0.04921596632519412,0.03498716194993606,0.13345859640134408,-0.19402167796434655,0.09176892225631013,0.0864885701452217,-0.8229350488023086,0.28876860449478614,0.467079660309678
spei90_prism_nldas_mean_gs,-0.1912535903907045,-0.34253728290085006,0.04654596805306612,0.06671416488566813,0.7771306066812934,-0.08429066162686347,-0.27567323159406626,-0.33448199387209254,-0.34689036097810383,-0.5110332300567937,-0.22190386829692946,0.30590879535968857,-0.6084702580354447,-0.08912169706727062,0.8583315485132006,0.4568163281732716,0.9207498509303768,0.7048276803987797,0.8873032993137395,0.753708933330255,0.6506843483946045,0.6106511561588291,0.9428924641004274,0.6059062946756544,0.6892811623029949,-0.7653677065364434,1.0,0.767614975554934,-0.48529748525909033,-0.481434162853116,-0.47381127805603335,-0.4809628471756087,-0.48311147189364495,0.156458362703785,0.07793375341568462,-0.29218514385501443,-0.17287499758586758,0.7450042737683134,-0.23160868242960364,-0.5540980426173834,0.5557595806372213,0.8128852364266901,0.6386320668069733,-0.3170420810179703,-0.318019980459238,-0.3186494855228661,-0.20450027526451198,-0.3232095177227435,0.40341500624184085,-0.45779687487332665,-0.570958314623582,0.43300069653051404,0.64051646032966,0.5734447914827183,-0.43291093100009126,-0.4320885800567484,-0.4335999153794751,-0.07864306586704078,-0.18347426712622253,0.1106431488028988,-0.2264529301235091,-0.4428207793388747,0.2065163927770586,0.4513080971641017,0.40207249517675286,-0.26712882530804616,-0.2663877111485017,-0.2678552271541495,0.06341737769144519,0.11038642723354268,0.08522840148702535,0.04656943242719948,-0.014460445009897894,-0.006506291076381995,-0.03235520309502062,0.031071513711123558,0.01940795177200757,-0.03613513315125066,0.011655682385261882,0.008265420632178132,-0.018415248754644776,-0.004263622112633289,0.02926356780962865,-0.021227741103968703,0.027811362085048363,-0.009133643778328334,-0.45648621012442697,-0.3186494855228661,-0.4335999153794751,-0.2678552271541495,,,0.047646806293168545,-0.1974694973549461,-0.1239666126131792,0.07381455520689857,-0.08740798038738877,-0.022681951858148947,-0.0731093789885686,0.1484035419133174,-0.11411380695130759,-0.1361440524674966,0.6324461812898162,-0.2743031419169957,-0.4331611361705688
spei90_prism_nldas_min_gs,-0.19858649849308868,-0.27046532470397056,-0.007926746638261163,0.0003702646474287623,0.534304495510505,-0.10991357378618405,-0.23898428564884014,-0.2822466264931886,-0.2913210015436123,-0.4795664632602392,-0.27007042355090133,0.22265439205436446,-0.5390677638085427,-0.07080263453835214,0.6487634864961407,0.4966756030560732,0.6648745113208534,0.847512806835413,0.620238150178112,0.6865228016892333,0.4941021749428373,0.5050573999739474,0.7604923655486077,0.6890815145721302,0.38096679882364587,-0.7849595025021839,0.767614975554934,1.0,-0.44622140619794654,-0.4436215760425252,-0.4365410320167131,-0.442829880542703,-0.44523954316056114,0.17183583308290787,0.09149226985465968,-0.27028445278760144,-0.13449784695496433,0.4563874807095277,-0.17624389394104453,-0.4741827283588652,0.4482027512746826,0.5878611459680685,0.5921695230948846,-0.2594067756429282,-0.26036547889872663,-0.260893617176805,-0.18974854851848813,-0.2702092977134338,0.33479171445718864,-0.38501900548556006,-0.48393413167487226,0.3774919540472483,0.49705157133168826,0.5327927680276191,-0.39585033605388936,-0.3962533658646233,-0.3981027240568834,-0.12036320119811764,-0.20359770438620914,0.12917961135854114,-0.23323430517462976,-0.40927629034080415,0.24610369286553913,0.4785703130499901,0.42768922494100153,-0.28816786831324137,-0.2871421762077181,-0.28840856547593713,0.011111696385509854,0.031203250154011968,0.07085385205228523,0.011446194888142955,0.0569211814659003,0.048197088429528905,0.04073505845176258,0.03248942226208695,-0.060258634525772715,-0.033247056953811346,-0.027258019403357335,0.009997539048006225,0.04155592565440179,-0.009779933105288127,-0.02694861326749241,-0.025219473553328924,-0.006217449470583813,-0.0157647642379872,-0.4153923590109721,-0.260893617176805,-0.3981027240568834,-0.28840856547593713,,,0.010971022134367455,-0.11371877301667106,-0.13634786308676775,0.07402877987715441,-0.11600003614908615,0.021319273970576175,-0.0493250311272509,0.18739607882084588,-0.07185701843522353,-0.01114964552372898,0.6978931179171458,-0.24040447643127613,-0.39761137708303024
cdhw_count_gs,0.3833201890061911,0.6474096279689943,0.19375486189291877,0.07058750355626225,-0.35707956081569486,0.3027929895610493,0.5681006217940411,0.694952905054044,0.6949806819578896,0.5203609912364773,0.3712809743362136,-0.02361982249883309,0.5535713641804075,0.017753935674672042,-0.45245368425150595,-0.32266704256878315,-0.4304089734299551,-0.40876854476167085,-0.37339412767594493,-0.3585162621816343,-0.28726500823220835,-0.3043854071503244,-0.5178587462302092,-0.40058687325898007,-0.322214246649974,0.5419776169496971,-0.48529748525909033,-0.44622140619794654,1.0,0.9964286737438444,0.9899121108527956,0.9918312038148349,0.994303371854247,-0.3182460971840439,-0.3472634672338803,0.3825704028966931,0.30527878909026274,-0.3495395773017153,0.027793355896497587,0.37604864024579066,-0.1773569763234233,-0.3175811508914286,-0.23672219574290257,0.47551223448300867,0.47593858588826693,0.47586657530710386,0.46401098184536443,0.6240293037905648,-0.4125910370732585,0.29671407733677857,0.5490864771602005,-0.4001351882671232,-0.5068233371657889,-0.4937860728878995,0.8443160386480628,0.8433213011376388,0.8425749856791451,0.26059597114187955,0.5180803446790817,0.11562208103678405,0.41871078987244104,0.4746035107500186,-0.18246110521242376,-0.2980261225669989,-0.3478762343847789,0.6155776631855842,0.6151139259430926,0.6156011957466528,0.0024408728332839928,-0.07058195608039511,-0.05076777467724774,0.007203903339036416,0.0856954312690751,-0.012071940074929451,-0.014828937947164438,0.14747397558539252,-0.1473618449939401,-0.10033016044104272,0.02716291538367747,0.09796203705633115,-0.051033540710239834,0.09841521757515936,0.06212075666424907,0.034119346675144546,-0.08438392868848699,-0.019811919052990307,0.9849561556076974,0.47586657530710386,0.8425749856791451,0.6156011957466528,,,-0.029777415203230625,0.18823830752935825,0.07802057544645642,-0.19086873526299156,-0.08465940235410982,0.04086823406428334,0.13435336819151122,-0.1984237097937373,0.1505186026658837,0.06383361579249067,-0.48891568436981353,0.6628717107277086,0.8426310849689342
CDHW_Event_Count,0.3927437930299072,0.6517906059697766,0.20349402655705728,0.07805534505171743,-0.35039952143776987,0.311980381010973,0.5745351037089099,0.7010313824146452,0.7007844515125934,0.5195076952846134,0.3768252899591804,-0.013381947537632244,0.5524834118276675,0.007847595536237918,-0.4487227028045473,-0.3211073118206103,-0.4273292432419775,-0.40577145487193134,-0.37076050205833144,-0.35580327619241475,-0.28757004675163855,-0.3026051832763751,-0.5133754712420945,-0.39764461880312424,-0.31960590435135694,0.5376990604675986,-0.481434162853116,-0.4436215760425252,0.9964286737438444,1.0,0.9975334228390533,0.9964831052449046,0.99766682949784,-0.3255662533051957,-0.3559546347201238,0.38958892452991056,0.30023409228985,-0.34433389964415206,0.01904141357783725,0.37209828321876304,-0.17446932803764967,-0.3147496560090896,-0.23430356958763007,0.467409216222969,0.46857393962222177,0.4683277941288464,0.47165887094120745,0.6285296060595521,-0.41386035944487354,0.28959579586124534,0.5479583501316169,-0.3979966712152898,-0.5017923348880116,-0.48942201451295153,0.8398457020718075,0.8421286483619319,0.8412042221688747,0.27136917716577597,0.5282755979347569,0.12202076208169137,0.4254735260870136,0.47754927148043824,-0.18329472726609833,-0.2957352853746441,-0.3475542707808883,0.6212694943304832,0.6227587972796195,0.6231024624999175,0.0029785806034857793,-0.07071561010826777,-0.050730971118164006,0.0070886701528828045,0.0829897232790179,-0.016935799804695152,-0.024068268690060957,0.15590684718114525,-0.14848392028625565,-0.10457836603712807,0.03160083410259931,0.10446816720541559,-0.06037621611165301,0.10609717008231988,0.0720607300214005,0.03561521583273906,-0.0856317094956952,-0.022691903084633844,0.9839272635460958,0.4683277941288464,0.8412042221688747,0.6231024624999175,,,-0.03253612703527348,0.18526088120099735,0.07576201028745382,-0.18816887937816834,-0.08657836213039966,0.03825042892828602,0.1351045746715621,-0.19656296027663508,0.15229207140319442,0.060632042531596285,-0.48732481533571315,0.6701662011698859,0.8413618744800928
cdhw_max_duration_gs,0.3936988303647569,0.649465988191421,0.20777067883234812,0.08206846471532947,-0.34238442393736135,0.31436094715086393,0.572211125160525,0.6985718586487132,0.6984490313788383,0.5134127561371972,0.3755560232064303,-0.0054564342941757025,0.5461849037029243,0.0007941571362489374,-0.44106794104855135,-0.3163624090112723,-0.4205880755684948,-0.39923365501480007,-0.3649475640174233,-0.34970957856153595,-0.28384627505165133,-0.29787472456598746,-0.5049977395500638,-0.39096485559591704,-0.3133710902442929,0.5292767823588532,-0.47381127805603335,-0.4365410320167131,0.9899121108527956,0.9975334228390533,1.0,0.9961029681682084,0.9957588321469527,-0.3263000055185987,-0.35697081224942423,0.38855022920516524,0.2960827458936341,-0.338213813899079,0.01253333760630485,0.3659041997150861,-0.17156283672594644,-0.30961345482854424,-0.23025205312542096,0.4613136007665002,0.46273337321490116,0.4624649311487392,0.4701938504411987,0.6236455815580204,-0.4088975455615992,0.28157674339761735,0.5419791551843752,-0.39260619344464254,-0.493569639455354,-0.48227759167114165,0.8280942176939876,0.8322744950432199,0.8314947630638669,0.2749068393546758,0.5272624025871101,0.12523467445501685,0.42440691799312685,0.4735068282836149,-0.17972405175618605,-0.2890803864424215,-0.34168709153091786,0.6148342454714952,0.6172702620597639,0.6175067412538614,0.0034757755581811345,-0.06968526586129323,-0.05057284850796093,0.007024599363612443,0.07985621255662397,-0.01875956229708662,-0.0298063902487172,0.15967731225187504,-0.1477232159684448,-0.1070857913770461,0.03340776656895395,0.10668798652843522,-0.06515960133101789,0.10906342067580926,0.07721008899452764,0.03520094468406776,-0.08490499898380463,-0.02427906991789973,0.9844373966108775,0.4624649311487392,0.8314947630638669,0.6175067412538614,,,-0.03472369061280985,0.1804016358155466,0.07348162400004825,-0.1838913196635877,-0.08646143890466976,0.0369113401110934,0.13358260728638438,-0.19288556075874927,0.14819977050970748,0.05898773950911588,-0.48101886255792425,0.6688848354464372,0.8317080046273496
cdhw_max_severity_gs,0.38898286582449476,0.6579827484312978,0.19999427979272422,0.07857166036914752,-0.3508560902523993,0.30772946924576927,0.5714949296438401,0.6982608921148725,0.7037547380521294,0.5182041574905828,0.3749951150669736,-0.01656617475635065,0.5511773089999383,0.009034281835157764,-0.4485429550113193,-0.3218284588442281,-0.42713854683461205,-0.40570602763986585,-0.37052763623773394,-0.3556055371142479,-0.2885574600640534,-0.3029644217939244,-0.5130251008328766,-0.3980176057407224,-0.3181722079899812,0.5360160762245495,-0.4809628471756087,-0.442829880542703,0.9918312038148349,0.9964831052449046,0.9961029681682084,1.0,0.999513840053667,-0.321169455608017,-0.353860524041341,0.3865706540209175,0.3015348411105119,-0.34415787442344786,0.022369075595706663,0.37217776215520876,-0.17779757649392794,-0.31684114439386885,-0.2366442476298027,0.46812300720237143,0.46910771901913306,0.46963018874579093,0.4686353256819725,0.6246436823921934,-0.4094239970075843,0.28928762840835626,0.5468426421234713,-0.3966560053022049,-0.49833840812041247,-0.48851793622873363,0.8321470670437243,0.8348983241673492,0.8365078533428765,0.2672969103829549,0.5238087128722083,0.1186973933461325,0.42124132962615807,0.47349075368544985,-0.18123887898399121,-0.2928687290657085,-0.34540775523136413,0.6107331430475897,0.6125258119915691,0.6135903545043767,0.0035110222230967016,-0.07060613357217521,-0.05036544121422063,0.007981265565054076,0.08003965184819199,-0.018305548427884986,-0.025588022062144628,0.15331174477505266,-0.14694980555962064,-0.10198493457202888,0.032486477855845436,0.10427017312153988,-0.06104682386056665,0.10599312969673193,0.07136177565289335,0.03595906311915652,-0.08655020807694985,-0.021461731154305917,0.9835330907536656,0.46963018874579093,0.8365078533428765,0.6135903545043767,,,-0.03734014415786798,0.18361347169411846,0.07342514404899911,-0.1854483828828154,-0.0858565460727039,0.038451720908630506,0.14157161812116814,-0.1963237336566212,0.1472988468092777,0.06350338206123125,-0.4891143896023642,0.6673149939899203,0.8365952257525895
CDHW_Severity_Score,0.38851441523631014,0.6577723617737901,0.19845160287021937,0.07652588133761004,-0.3531045179506096,0.3068365920687235,0.572384928768811,0.6992641700702572,0.7041711944486286,0.52014419766344,0.37540122232410233,-0.019226478195582403,0.5531976516585502,0.01143823717715786,-0.45069228299776226,-0.3234276653254557,-0.42894009150949375,-0.4077808583188185,-0.37203871301907004,-0.3573435356071658,-0.2895187299073445,-0.3044306785173038,-0.5154947802937058,-0.40025149084646455,-0.31985953393106253,0.5386401368451899,-0.48311147189364495,-0.44523954316056114,0.994303371854247,0.99766682949784,0.9957588321469527,0.999513840053667,1.0,-0.3208404209381374,-0.3534731547513886,0.3868999920205842,0.30316756940957773,-0.3458942586201643,0.024624802027024956,0.3743082133403876,-0.1784594561043472,-0.31783808631432525,-0.23774388526599016,0.4708321484528765,0.4718042003988836,0.4722993411249767,0.46915470777817503,0.6264542359525461,-0.41123506579078833,0.2920467995474529,0.548772037180741,-0.3984765154568471,-0.50141037960579,-0.490880203624472,0.8365243836652473,0.8387200669957193,0.8400492398508478,0.2658414169939105,0.5244102933819427,0.11792806919335973,0.42157485254302035,0.47476720708889286,-0.1823228607005592,-0.29526675679508013,-0.34741688679889493,0.6138088966020827,0.615301947486571,0.6163424330489562,0.003207508053835392,-0.07118630947565956,-0.050364088646051526,0.0077947275722701605,0.08126507596427233,-0.017330542402813686,-0.023434155550763874,0.1521411681381396,-0.1471251281284689,-0.10166118843462027,0.03132430771320393,0.10295836239274922,-0.05924078377203859,0.10478015042478336,0.06963371320264702,0.035928829977077,-0.08636576705778741,-0.021047681497766597,0.9835330907536656,0.4722993411249767,0.8400492398508478,0.6163424330489562,,,-0.03540727418131706,0.18606645580917802,0.0742200418132421,-0.18783340509330332,-0.08569193253160873,0.03865151236357788,0.14142016142493877,-0.19757847396744613,0.14946999984591858,0.0633145197036617,-0.49090719418708034,0.6679888718233173,0.8401147653651291
pheno_veg_days,-0.9334447597568124,-0.43584332279258325,-0.8795346083145824,-0.597027096368237,-0.1363065168251124,-0.9394986299837998,-0.7412588761284425,-0.46497491605559305,-0.4289672085172531,-0.4832186477337023,-0.712852695299068,-0.7465964954806988,-0.38862447642451536,0.4516812305248262,0.06623446343151256,0.08142348491578456,0.07103241719817371,0.05570234947865077,0.08997010324740463,0.07351932480380793,0.017455795896748057,-0.007048636349758325,0.15457197698554123,0.2246339976867186,0.0816847532547892,-0.1818126856860856,0.156458362703785,0.17183583308290787,-0.3182460971840439,-0.3255662533051957,-0.3263000055185987,-0.321169455608017,-0.3208404209381374,1.0,0.791756148555454,-0.9332043799435367,0.04173662022176215,0.20680063961337147,0.7036396046376594,-0.16599105734666572,-0.03909334088936722,0.16467580218570962,0.11114273588342906,-0.039737358538099815,-0.04176960770942178,-0.04068337014282231,-0.7805285566024246,-0.45204087275862354,0.24420606109293763,0.17313215273793287,-0.3694964481326628,-0.08995618225122066,0.0671133223309707,0.00428989767413211,-0.26608595820855285,-0.26983106704336246,-0.26679025384597366,-0.8639687791495736,-0.48710957952170675,-0.6401720242814659,-0.9179175734033242,-0.6154363821461879,0.19736400859781428,0.052902511090988605,0.26787300334320807,-0.31421048110562655,-0.31554889746055836,-0.3143879394105091,0.08845957342870009,0.017671661510312027,0.055657492985678396,0.061430529937020036,-0.2743023628257074,-0.08737727988680859,0.09792538502702182,-0.600840996445798,0.33049289783106184,0.5380711266163356,-0.0412100168301787,-0.3303401132406412,0.2314756599257584,-0.2925651251778849,-0.37176170001648173,0.04650850688763996,-0.009544679801025725,0.20568969456267874,-0.30231493124718906,-0.04068337014282231,-0.26679025384597366,-0.3143879394105091,,,-0.022134136103375404,-0.06451857924382062,-0.08376306919472758,0.00762935685052673,-0.03905480786207681,-0.03482339782753799,-0.06492849913795971,0.0263847037270269,-0.019925014296731925,-0.09784217645262774,0.2885863175399133,-0.4811842271069148,-0.2696037106969769
pheno_silk_days,-0.872992704410248,-0.5668231062528968,-0.853738119833769,-0.5381772318266597,-0.13989566451520755,-0.893280698773858,-0.853036748701097,-0.5803161643057981,-0.5505829771917915,-0.4146523419445569,-0.6546641955301057,-0.7381815752207649,-0.3217168478357989,0.43129843363070963,0.053908033055594676,0.04500901175869573,0.03519312746844812,0.02460707818975377,0.027500032843667328,-0.00529675988403058,-0.007475829397946717,-0.03330489908855306,0.10441873940078272,0.15920710699454801,0.07810976864102416,-0.11485137057821398,0.07793375341568462,0.09149226985465968,-0.3472634672338803,-0.3559546347201238,-0.35697081224942423,-0.353860524041341,-0.3534731547513886,0.791756148555454,1.0,-0.7481420502743212,0.0013819642115751726,0.09465196329444055,0.6175071856289719,-0.033183316672014095,-0.1015492556996581,0.03326476224405836,0.0013903128203906125,-0.04590250650483951,-0.047918986219871826,-0.047203582723890906,-0.9516995011995881,-0.5912372388956467,0.3456712402921593,0.35655697664086466,-0.3797320347594095,-0.06893963015375826,0.10958687758033717,0.016765729245660978,-0.32832243689019874,-0.3341319329914141,-0.3328207824771754,-0.8017165945903301,-0.5173271559905598,-0.5992122113073108,-0.8781720118822183,-0.5603338013226471,0.18584760866455388,0.06619565260324589,0.2457693841198778,-0.3133974364169488,-0.31501181541368084,-0.3151382450700211,0.057044304661528336,-0.008209620360188621,0.044850014966878564,0.049015242508265625,-0.29009792250136607,-0.10797214133848763,0.04992381287923391,-0.5757700504928772,0.3548896059343247,0.5256743489633341,-0.03161093371211633,-0.31439864698119935,0.2492275805024121,-0.29967718354691447,-0.3379810461368408,0.014152212450589235,-0.028371799718431817,0.1557822949220322,-0.32555650824658827,-0.047203582723890906,-0.3328207824771754,-0.3151382450700211,,,-0.0033181820597174027,0.028834881637556646,-0.16021322394906218,-0.0034000210416679204,0.0061050441061311495,0.04890196825634501,-0.14417520527100466,0.009773923116748793,0.02256778675481268,-0.050084268220730185,0.24551754124575592,-0.5997416472274197,-0.3351378543961489
